,langname,glottocode,word,count,id,year,simple_elaboration,regression_elaboration,dictsize_data,countryname,bila_language_name_mapping,response_mean,response_std,dictionary_count_mean
48,Arabic,stan1318,loneliness,6.0,mdp.39015043036436,1999.0,8.25570675729598e-05,1.284147389296647,72677.0,Jordan,Arabic,3.3043478260869565,2.1562295777643485,10.594314868804664
49,Arabic,stan1318,love,134.0,mdp.39015043036436,1999.0,0.0018437745091294,3.972934921422914,72677.0,Jordan,Arabic,3.6363636363636362,2.1381163443499243,10.594314868804664
50,Arabic,stan1318,pleasure,43.0,mdp.39015043036436,1999.0,0.0005916589842728,-0.8077420021127208,72677.0,Jordan,Arabic,3.7835497835497836,1.8987152282959645,10.594314868804664
51,Arabic,stan1318,regret,15.0,mdp.39015043036436,1999.0,0.0002063926689323,-0.3196464479457065,72677.0,Jordan,Arabic,2.515151515151515,2.21820233688862,10.594314868804664
52,Arabic,stan1318,relief,42.0,mdp.39015043036436,1999.0,0.0005778994730107,6.266346975030226,72677.0,Jordan,Arabic,3.2158590308370045,1.86540809965805,10.594314868804664
53,Arabic,stan1318,sadness,11.0,mdp.39015043036436,1999.0,0.0001513546238837,1.1396796424213331,72677.0,Jordan,Arabic,3.7,1.9178545145199688,10.594314868804664
54,Arabic,stan1318,admiration,4.0,mdp.39015043036436,1999.0,5.503804504863987e-05,-1.2831893972974948,72677.0,Syria,Arabic,1.8493723849372385,1.9964016009669616,10.594314868804664
55,Arabic,stan1318,anger,49.0,mdp.39015043036436,1999.0,0.0006742160518458,-0.0522233175751321,72677.0,Syria,Arabic,2.9214876033057853,2.086817212074207,10.594314868804664
56,Arabic,stan1318,anxiety,22.0,mdp.39015043036436,1999.0,0.0003027092477675,1.10833300610831,72677.0,Syria,Arabic,3.3443983402489628,2.0820812281618366,10.594314868804664
57,Arabic,stan1318,boredom,5.0,mdp.39015043036436,1999.0,6.879755631079983e-05,1.2881247795097617,72677.0,Syria,Arabic,3.3621399176954734,2.2213573462369767,10.594314868804664
58,Arabic,stan1318,compassion,20.0,mdp.39015043036436,1999.0,0.0002751902252431,2.51272189538305,72677.0,Syria,Arabic,3.8785425101214575,1.9215892339834633,10.594314868804664
59,Arabic,stan1318,confusion,32.0,mdp.39015043036436,1999.0,0.0004403043603891,1.0648251815734058,72677.0,Syria,Arabic,2.1198347107438016,1.9233494226509498,10.594314868804664
60,Arabic,stan1318,determination,20.0,mdp.39015043036436,1999.0,0.0002751902252431,3.539640882018792,72677.0,Syria,Arabic,2.888888888888889,2.1685200803411924,10.594314868804664
61,Arabic,stan1318,disgust,28.0,mdp.39015043036436,1999.0,0.0003852663153404,4.333984887677935,72677.0,Syria,Arabic,1.7008196721311475,1.8912401880325833,10.594314868804664
62,Arabic,stan1318,fear,57.0,mdp.39015043036436,1999.0,0.0007842921419431,-1.0504244611150506,72677.0,Syria,Arabic,2.122448979591837,2.0125900149019342,10.594314868804664
63,Arabic,stan1318,frustration,16.0,mdp.39015043036436,1999.0,0.0002201521801945,6.448570702087284,72677.0,Syria,Arabic,2.2757201646090537,2.1421842843568397,10.594314868804664
64,Arabic,stan1318,gratitude,4.0,mdp.39015043036436,1999.0,5.503804504863987e-05,-1.262454966390398,72677.0,Syria,Arabic,3.5578512396694215,2.132236356080976,10.594314868804664
65,Arabic,stan1318,hope,15.0,mdp.39015043036436,1999.0,0.0002063926689323,1.859209841052315,72677.0,Syria,Arabic,3.4631147540983607,2.2486100258839232,10.594314868804664
66,Arabic,stan1318,loneliness,6.0,mdp.39015043036436,1999.0,8.25570675729598e-05,1.284147389296647,72677.0,Syria,Arabic,2.325102880658436,2.281181432732008,10.594314868804664
67,Arabic,stan1318,love,134.0,mdp.39015043036436,1999.0,0.0018437745091294,3.972934921422914,72677.0,Syria,Arabic,3.5791666666666666,2.1806450173678593,10.594314868804664
68,Arabic,stan1318,pleasure,43.0,mdp.39015043036436,1999.0,0.0005916589842728,-0.8077420021127208,72677.0,Syria,Arabic,3.337448559670782,2.039211906298421,10.594314868804664
69,Arabic,stan1318,regret,15.0,mdp.39015043036436,1999.0,0.0002063926689323,-0.3196464479457065,72677.0,Syria,Arabic,1.6363636363636365,1.9559463543458548,10.594314868804664
70,Arabic,stan1318,relief,42.0,mdp.39015043036436,1999.0,0.0005778994730107,6.266346975030226,72677.0,Syria,Arabic,2.796747967479675,1.9813800574697202,10.594314868804664
71,Arabic,stan1318,sadness,11.0,mdp.39015043036436,1999.0,0.0001513546238837,1.1396796424213331,72677.0,Syria,Arabic,2.7991803278688523,2.2009723216714194,10.594314868804664
72,Brazilian Portuguese,braz1246,admiration,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,3.540983606557377,1.745047225380826,7.5910351201478745
73,Brazilian Portuguese,braz1246,anger,7.0,txu.059173018640743,1983.0,0.0004261277165641,-1.8242332992399355,16427.0,Brazil,Brazilian Portuguese,2.8529411764705883,1.9689244404664574,7.5910351201478745
74,Brazilian Portuguese,braz1246,anxiety,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,4.3202614379084965,1.6382861687661239,7.5910351201478745
75,Brazilian Portuguese,braz1246,boredom,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,3.091803278688525,2.046683379497246,7.5910351201478745
76,Brazilian Portuguese,braz1246,compassion,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,4.633986928104576,1.3194714987047427,7.5910351201478745
77,Brazilian Portuguese,braz1246,confusion,3.0,txu.059173018640743,1983.0,0.0001826261642417,-1.459311927504927,16427.0,Brazil,Brazilian Portuguese,2.7320261437908497,2.030929807078884,7.5910351201478745
78,Brazilian Portuguese,braz1246,determination,1.0,txu.059173018640743,1983.0,6.087538808059901e-05,-0.5413791437319722,16427.0,Brazil,Brazilian Portuguese,3.7254901960784315,1.5939858037405847,7.5910351201478745
79,Brazilian Portuguese,braz1246,disgust,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,1.498360655737705,1.8480512320662743,7.5910351201478745
80,Brazilian Portuguese,braz1246,fear,3.0,txu.059173018640743,1983.0,0.0001826261642417,-3.2348607864137864,16427.0,Brazil,Brazilian Portuguese,3.60327868852459,1.7574996456085172,7.5910351201478745
81,Brazilian Portuguese,braz1246,frustration,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,3.4379084967320264,1.9412014713201295,7.5910351201478745
82,Brazilian Portuguese,braz1246,gratitude,1.0,txu.059173018640743,1983.0,6.087538808059901e-05,-0.4043131721442167,16427.0,Brazil,Brazilian Portuguese,4.380327868852459,1.6362283805144797,7.5910351201478745
83,Brazilian Portuguese,braz1246,hope,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,3.816993464052288,1.6213247305596596,7.5910351201478745
84,Brazilian Portuguese,braz1246,loneliness,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,2.518032786885246,2.0696354399228483,7.5910351201478745
85,Brazilian Portuguese,braz1246,love,56.0,txu.059173018640743,1983.0,0.0034090217325135,5.096570658245218,16427.0,Brazil,Brazilian Portuguese,4.483660130718954,1.489216210016437,7.5910351201478745
86,Brazilian Portuguese,braz1246,pleasure,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,3.8491803278688526,1.6927304856296983,7.5910351201478745
87,Brazilian Portuguese,braz1246,regret,2.0,txu.059173018640743,1983.0,0.0001217507761611,-0.9678512486007332,16427.0,Brazil,Brazilian Portuguese,1.9344262295081966,1.8819507346715545,7.5910351201478745
88,Brazilian Portuguese,braz1246,relief,0.0,txu.059173018640743,1983.0,0.0,0.0,0.0,Brazil,Brazilian Portuguese,2.273026315789474,1.681130783781108,7.5910351201478745
89,Brazilian Portuguese,braz1246,sadness,2.0,txu.059173018640743,1983.0,0.0001217507761611,0.239157529718905,16427.0,Brazil,Brazilian Portuguese,3.321311475409836,1.833991436774974,7.5910351201478745
90,Bulgarian,bulg1262,admiration,8.0,mdp.39015058560494,1914.0,0.0001312529737001,0.5094959888308231,60951.0,Bulgaria,Bulgarian,2.4981412639405205,1.980548196604798,11.152973467520585
91,Bulgarian,bulg1262,anger,33.0,mdp.39015058560494,1914.0,0.0005414185165132,-1.3810062073828195,60951.0,Bulgaria,Bulgarian,3.2156133828996283,2.0601898403612453,11.152973467520585
92,Bulgarian,bulg1262,anxiety,29.0,mdp.39015058560494,1914.0,0.0004757920296631,3.5741726438269663,60951.0,Bulgaria,Bulgarian,3.2686567164179103,1.8366399018060215,11.152973467520585
93,Bulgarian,bulg1262,boredom,0.0,mdp.39015058560494,1914.0,0.0,0.0,0.0,Bulgaria,Bulgarian,2.5186567164179103,2.2174881328978366,11.152973467520585
94,Bulgarian,bulg1262,compassion,23.0,mdp.39015058560494,1914.0,0.000377352299388,4.103389373801116,60951.0,Bulgaria,Bulgarian,4.313432835820896,1.5907876665244984,11.152973467520585
95,Bulgarian,bulg1262,confusion,27.0,mdp.39015058560494,1914.0,0.0004429787862381,0.9380179814316768,60951.0,Bulgaria,Bulgarian,2.554307116104869,2.093637467465352,11.152973467520585
96,Bulgarian,bulg1262,determination,12.0,mdp.39015058560494,1914.0,0.0001968794605502,1.6213038575773242,60951.0,Bulgaria,Bulgarian,3.5650557620817844,1.6841131287597872,11.152973467520585
97,Bulgarian,bulg1262,disgust,15.0,mdp.39015058560494,1914.0,0.0002460993256878,1.4683202663870982,60951.0,Bulgaria,Bulgarian,1.687732342007435,2.020205321256278,11.152973467520585
98,Bulgarian,bulg1262,fear,71.0,mdp.39015058560494,1914.0,0.0011648701415891,1.9889175930173508,60951.0,Bulgaria,Bulgarian,2.5613382899628254,1.9549381772639078,11.152973467520585
99,Bulgarian,bulg1262,frustration,2.0,mdp.39015058560494,1914.0,3.281324342504635e-05,-0.0166701240454798,60951.0,Bulgaria,Bulgarian,3.029739776951673,2.089206520967991,11.152973467520585
100,Bulgarian,bulg1262,gratitude,5.0,mdp.39015058560494,1914.0,8.203310856261587e-05,-0.5540003910443747,60951.0,Bulgaria,Bulgarian,3.9888475836431225,1.8955629089027732,11.152973467520585
101,Bulgarian,bulg1262,hope,7.0,mdp.39015058560494,1914.0,0.0001148463519876,-0.2027475328385545,60951.0,Bulgaria,Bulgarian,3.712686567164179,1.7469897766355333,11.152973467520585
102,Bulgarian,bulg1262,loneliness,1.0,mdp.39015058560494,1914.0,1.6406621712523174e-05,-0.8634987682953283,60951.0,Bulgaria,Bulgarian,2.3345724907063197,2.154385042149484,11.152973467520585
103,Bulgarian,bulg1262,love,137.0,mdp.39015058560494,1914.0,0.0022477071746156,6.108837351783586,60951.0,Bulgaria,Bulgarian,4.227611940298507,1.7278460445637436,11.152973467520585
104,Bulgarian,bulg1262,pleasure,42.0,mdp.39015058560494,1914.0,0.0006890781119259,0.074700208644713,60951.0,Bulgaria,Bulgarian,3.917910447761194,1.8745226906583594,11.152973467520585
105,Bulgarian,bulg1262,regret,14.0,mdp.39015058560494,1914.0,0.0002296927039753,0.0452767966413661,60951.0,Bulgaria,Bulgarian,2.9291044776119404,2.0090180442574823,11.152973467520585
106,Bulgarian,bulg1262,relief,22.0,mdp.39015058560494,1914.0,0.0003609456776755,2.336668455749645,60951.0,Bulgaria,Bulgarian,2.16044776119403,1.680579472771843,11.152973467520585
107,Bulgarian,bulg1262,sadness,7.0,mdp.39015058560494,1914.0,0.0001148463519876,0.2261004942219987,60951.0,Bulgaria,Bulgarian,3.2527881040892193,1.9305192334972308,11.152973467520585
108,Danish,dani1285,admiration,2.0,uc1.b3832576,1954.0,3.107085708959282e-05,-1.6750166578110333,64369.0,Denmark,Danish,2.668918918918919,1.5136050290142822,9.353240337111306
109,Danish,dani1285,anger,19.0,uc1.b3832576,1954.0,0.0002951731423511,-3.604919424880544,64369.0,Denmark,Danish,2.0878378378378377,1.7571198374568562,9.353240337111306
110,Danish,dani1285,anxiety,9.0,uc1.b3832576,1954.0,0.0001398188569031,-1.5302690269632888,64369.0,Denmark,Danish,2.4932432432432434,1.708309510190439,9.353240337111306
111,Danish,dani1285,boredom,3.0,uc1.b3832576,1954.0,4.660628563438922e-05,0.4768296860789911,64369.0,Denmark,Danish,2.310810810810811,2.056518924399419,9.353240337111306
112,Danish,dani1285,compassion,4.0,uc1.b3832576,1954.0,6.214171417918564e-05,-1.7182481245744712,64369.0,Denmark,Danish,4.0675675675675675,1.4506023246386663,9.353240337111306
113,Danish,dani1285,confusion,15.0,uc1.b3832576,1954.0,0.0002330314281719,-1.682922544432341,64369.0,Denmark,Danish,2.2162162162162162,1.8499514262442505,9.353240337111306
114,Danish,dani1285,determination,0.0,uc1.b3832576,1954.0,0.0,0.0,64369.0,Denmark,Danish,3.3513513513513513,1.4839956399484187,9.353240337111306
115,Danish,dani1285,disgust,8.0,uc1.b3832576,1954.0,0.0001242834283583,-0.7395104568406745,64369.0,Denmark,Danish,1.2972972972972974,1.6719350451996617,9.353240337111306
116,Danish,dani1285,fear,38.0,uc1.b3832576,1954.0,0.0005903462847022,-2.605489864123616,64369.0,Denmark,Danish,1.8243243243243243,1.610831602595787,9.353240337111306
117,Danish,dani1285,frustration,0.0,uc1.b3832576,1954.0,0.0,0.0,64369.0,Denmark,Danish,3.1486486486486487,1.852980187803615,9.353240337111306
118,Danish,dani1285,gratitude,11.0,uc1.b3832576,1954.0,0.0001708897139927,1.482598714254039,64369.0,Denmark,Danish,3.858108108108108,1.5253420944955047,9.353240337111306
119,Danish,dani1285,hope,10.0,uc1.b3832576,1954.0,0.0001553542854479,0.6900297857797398,64369.0,Denmark,Danish,3.668918918918919,1.477212458125899,9.353240337111306
120,Danish,dani1285,loneliness,2.0,uc1.b3832576,1954.0,3.107085708959282e-05,-0.4221635498832685,64369.0,Denmark,Danish,2.277027027027027,2.026427256981113,9.353240337111306
121,Danish,dani1285,love,0.0,uc1.b3832576,1954.0,0.0,0.0,64369.0,Denmark,Danish,4.108108108108108,1.706869414781777,9.353240337111306
122,Danish,dani1285,pleasure,39.0,uc1.b3832576,1954.0,0.000605881713247,-0.6290568521466191,64369.0,Denmark,Danish,3.7635135135135136,1.6386550254196732,9.353240337111306
123,Danish,dani1285,regret,18.0,uc1.b3832576,1954.0,0.0002796377138063,0.9127786168528236,64369.0,Denmark,Danish,1.4797297297297298,1.655621611254923,9.353240337111306
124,Danish,dani1285,relief,56.0,uc1.b3832576,1954.0,0.0008699839985085,10.219902606409692,64369.0,Denmark,Danish,2.4594594594594597,1.5534835919487948,9.353240337111306
125,Danish,dani1285,sadness,5.0,uc1.b3832576,1954.0,7.767714272398204e-05,-0.6029784775996114,64369.0,Denmark,Danish,1.6013513513513513,1.7329926334376553,9.353240337111306
126,Dutch,dutc1256,admiration,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-0.6057097361692461,63171.0,Curacao,Dutch,3.6277777777777778,1.7434011437723582,8.902339346110486
127,Dutch,dutc1256,anger,26.0,uc1.31822004083036,1981.0,0.0004115812635544,-2.490091954286441,63171.0,Curacao,Dutch,2.6,1.8867370077233472,8.902339346110486
128,Dutch,dutc1256,anxiety,13.0,uc1.31822004083036,1981.0,0.0002057906317772,-0.4519750915052413,63171.0,Curacao,Dutch,3.738888888888889,1.7088788473615244,8.902339346110486
129,Dutch,dutc1256,boredom,2.0,uc1.31822004083036,1981.0,3.166009719649839e-05,-0.0387695361134185,63171.0,Curacao,Dutch,2.5555555555555554,2.085390046236203,8.902339346110486
130,Dutch,dutc1256,compassion,8.0,uc1.31822004083036,1981.0,0.0001266403887859,-0.46203285754675,63171.0,Curacao,Dutch,4.777777777777778,1.17495063752514,8.902339346110486
131,Dutch,dutc1256,confusion,16.0,uc1.31822004083036,1981.0,0.0002532807775719,-1.374660913943031,63171.0,Curacao,Dutch,2.088888888888889,1.843875227206857,8.902339346110486
132,Dutch,dutc1256,determination,7.0,uc1.31822004083036,1981.0,0.0001108103401877,-0.1338267416216669,63171.0,Curacao,Dutch,4.0,1.549914396626958,8.902339346110486
133,Dutch,dutc1256,disgust,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-1.531449641313121,63171.0,Curacao,Dutch,1.9388888888888889,2.0932557007986703,8.902339346110486
134,Dutch,dutc1256,fear,62.0,uc1.31822004083036,1981.0,0.0009814630130914,0.7069740152101354,63171.0,Curacao,Dutch,2.477777777777778,1.9331149944135035,8.902339346110486
135,Dutch,dutc1256,frustration,2.0,uc1.31822004083036,1981.0,3.166009719649839e-05,-0.037170982926801,63171.0,Curacao,Dutch,3.0055555555555555,1.8775272642977128,8.902339346110486
136,Dutch,dutc1256,gratitude,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-0.5829970080838675,63171.0,Curacao,Dutch,4.388888888888889,1.6892327070073383,8.902339346110486
137,Dutch,dutc1256,hope,14.0,uc1.31822004083036,1981.0,0.0002216206803754,0.0,63171.0,Curacao,Dutch,4.1722222222222225,1.4792061722633782,8.902339346110486
138,Dutch,dutc1256,loneliness,3.0,uc1.31822004083036,1981.0,4.749014579474759e-05,0.1410440276382332,63171.0,Curacao,Dutch,1.8944444444444444,1.8535703799211185,8.902339346110486
139,Dutch,dutc1256,love,0.0,uc1.31822004083036,1981.0,0.0,0.0,63171.0,Curacao,Dutch,4.188888888888889,1.5918398367290731,8.902339346110486
140,Dutch,dutc1256,pleasure,61.0,uc1.31822004083036,1981.0,0.0009656329644932,2.876501604838877,63171.0,Curacao,Dutch,3.272222222222222,1.7618887641904377,8.902339346110486
141,Dutch,dutc1256,regret,14.0,uc1.31822004083036,1981.0,0.0002216206803754,-0.0005679245948821,63171.0,Curacao,Dutch,1.35,1.6459701932583632,8.902339346110486
142,Dutch,dutc1256,relief,38.0,uc1.31822004083036,1981.0,0.0006015418467334,6.259927186368407,63171.0,Curacao,Dutch,2.422222222222222,1.6711671081654365,8.902339346110486
143,Dutch,dutc1256,sadness,9.0,uc1.31822004083036,1981.0,0.0001424704373842,0.920505228690398,63171.0,Curacao,Dutch,2.6222222222222222,1.9060490463524753,8.902339346110486
144,Dutch,dutc1256,admiration,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-0.6057097361692461,63171.0,Netherlands,Dutch,3.3250478011472278,1.6462786746848694,8.902339346110486
145,Dutch,dutc1256,anger,26.0,uc1.31822004083036,1981.0,0.0004115812635544,-2.490091954286441,63171.0,Netherlands,Dutch,2.611854684512428,1.7606852228432945,8.902339346110486
146,Dutch,dutc1256,anxiety,13.0,uc1.31822004083036,1981.0,0.0002057906317772,-0.4519750915052413,63171.0,Netherlands,Dutch,3.575525812619503,1.6222629353531302,8.902339346110486
147,Dutch,dutc1256,boredom,2.0,uc1.31822004083036,1981.0,3.166009719649839e-05,-0.0387695361134185,63171.0,Netherlands,Dutch,2.3040152963671128,1.8920389617330198,8.902339346110486
148,Dutch,dutc1256,compassion,8.0,uc1.31822004083036,1981.0,0.0001266403887859,-0.46203285754675,63171.0,Netherlands,Dutch,4.1603053435114505,1.402356901044233,8.902339346110486
149,Dutch,dutc1256,confusion,16.0,uc1.31822004083036,1981.0,0.0002532807775719,-1.374660913943031,63171.0,Netherlands,Dutch,2.5057251908396947,1.759423045765924,8.902339346110486
150,Dutch,dutc1256,determination,7.0,uc1.31822004083036,1981.0,0.0001108103401877,-0.1338267416216669,63171.0,Netherlands,Dutch,3.553435114503817,1.4043798035051283,8.902339346110486
151,Dutch,dutc1256,disgust,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-1.531449641313121,63171.0,Netherlands,Dutch,1.4550669216061185,1.7351968721641047,8.902339346110486
152,Dutch,dutc1256,fear,62.0,uc1.31822004083036,1981.0,0.0009814630130914,0.7069740152101354,63171.0,Netherlands,Dutch,2.4083969465648853,1.663120988227271,8.902339346110486
153,Dutch,dutc1256,frustration,2.0,uc1.31822004083036,1981.0,3.166009719649839e-05,-0.037170982926801,63171.0,Netherlands,Dutch,3.5744274809160306,1.6582243770361964,8.902339346110486
154,Dutch,dutc1256,gratitude,5.0,uc1.31822004083036,1981.0,7.915024299124598e-05,-0.5829970080838675,63171.0,Netherlands,Dutch,3.8126195028680687,1.5863623242847449,8.902339346110486
155,Dutch,dutc1256,hope,14.0,uc1.31822004083036,1981.0,0.0002216206803754,0.0,63171.0,Netherlands,Dutch,3.50381679389313,1.3999401560633669,8.902339346110486
156,Dutch,dutc1256,loneliness,3.0,uc1.31822004083036,1981.0,4.749014579474759e-05,0.1410440276382332,63171.0,Netherlands,Dutch,2.33587786259542,1.8535715594934332,8.902339346110486
157,Dutch,dutc1256,love,0.0,uc1.31822004083036,1981.0,0.0,0.0,63171.0,Netherlands,Dutch,3.9885496183206106,1.643069515717389,8.902339346110486
158,Dutch,dutc1256,pleasure,61.0,uc1.31822004083036,1981.0,0.0009656329644932,2.876501604838877,63171.0,Netherlands,Dutch,3.5850860420650097,1.516804762645767,8.902339346110486
159,Dutch,dutc1256,regret,14.0,uc1.31822004083036,1981.0,0.0002216206803754,-0.0005679245948821,63171.0,Netherlands,Dutch,1.4026717557251909,1.4828762936855966,8.902339346110486
160,Dutch,dutc1256,relief,38.0,uc1.31822004083036,1981.0,0.0006015418467334,6.259927186368407,63171.0,Netherlands,Dutch,2.230916030534351,1.4873971261599497,8.902339346110486
161,Dutch,dutc1256,sadness,9.0,uc1.31822004083036,1981.0,0.0001424704373842,0.920505228690398,63171.0,Netherlands,Dutch,2.869980879541109,1.7382108098723463,8.902339346110486
162,Finnish,finn1318,admiration,10.0,mdp.39015059174667,1984.0,0.0001013520361624,-0.1982328300302718,98666.0,Finland,Finnish,2.7384615384615385,1.5474669607632963,13.094359654943597
163,Finnish,finn1318,anger,0.0,mdp.39015059174667,1984.0,0.0,0.0,98666.0,Finland,Finnish,1.9961538461538462,1.6914458344827397,13.094359654943597
164,Finnish,finn1318,anxiety,11.0,mdp.39015059174667,1984.0,0.0001114872397786,-2.4018658440456004,98666.0,Finland,Finnish,3.3076923076923075,1.6665973651565564,13.094359654943597
165,Finnish,finn1318,boredom,3.0,mdp.39015059174667,1984.0,3.040561084872195e-05,-0.3063709070607996,98666.0,Finland,Finnish,3.4115384615384614,1.9698160396786362,13.094359654943597
166,Finnish,finn1318,compassion,4.0,mdp.39015059174667,1984.0,4.054081446496261e-05,-2.5943012073341407,98666.0,Finland,Finnish,4.042471042471043,1.3504705159566754,13.094359654943597
167,Finnish,finn1318,confusion,8.0,mdp.39015059174667,1984.0,8.108162892992521e-05,-4.163852996464708,98666.0,Finland,Finnish,2.423076923076923,1.8067457663795048,13.094359654943597
168,Finnish,finn1318,determination,3.0,mdp.39015059174667,1984.0,3.040561084872195e-05,-2.317650223282863,98666.0,Finland,Finnish,3.5328185328185326,1.3272210322672002,13.094359654943597
169,Finnish,finn1318,disgust,6.0,mdp.39015059174667,1984.0,6.08112216974439e-05,-2.3534929671410283,98666.0,Finland,Finnish,1.7923076923076924,1.6957642158083994,13.094359654943597
170,Finnish,finn1318,fear,71.0,mdp.39015059174667,1984.0,0.000719599456753,-1.6622988810898818,98666.0,Finland,Finnish,2.5096525096525095,1.6002977784017676,13.094359654943597
171,Finnish,finn1318,frustration,1.0,mdp.39015059174667,1984.0,1.0135203616240653e-05,-1.1953289341037736,98666.0,Finland,Finnish,3.8461538461538463,1.6992459761426202,13.094359654943597
172,Finnish,finn1318,gratitude,7.0,mdp.39015059174667,1984.0,7.094642531368455e-05,-1.043118759636896,98666.0,Finland,Finnish,3.7953667953667956,1.5378360414950243,13.094359654943597
173,Finnish,finn1318,hope,40.0,mdp.39015059174667,1984.0,0.0004054081446496,7.229725910904673,98666.0,Finland,Finnish,3.5945945945945947,1.2174958931093398,13.094359654943597
174,Finnish,finn1318,loneliness,1.0,mdp.39015059174667,1984.0,1.0135203616240653e-05,-1.472040973340727,98666.0,Finland,Finnish,2.776061776061776,1.9279779975299565,13.094359654943597
175,Finnish,finn1318,love,103.0,mdp.39015059174667,1984.0,0.0010439259724727,-1.9687105198864123,98666.0,Finland,Finnish,3.6795366795366795,1.767933081709072,13.094359654943597
176,Finnish,finn1318,pleasure,55.0,mdp.39015059174667,1984.0,0.0005574361988932,-1.1585112997518203,98666.0,Finland,Finnish,3.6846153846153844,1.564739929959944,13.094359654943597
177,Finnish,finn1318,regret,16.0,mdp.39015059174667,1984.0,0.0001621632578598,-1.2097479458315403,98666.0,Finland,Finnish,1.5346153846153847,1.5703434707027044,13.094359654943597
178,Finnish,finn1318,relief,40.0,mdp.39015059174667,1984.0,0.0004054081446496,4.061643641500066,98666.0,Finland,Finnish,2.5,1.4291504618027602,13.094359654943597
179,Finnish,finn1318,sadness,8.0,mdp.39015059174667,1984.0,8.108162892992521e-05,-0.6975556044143107,98666.0,Finland,Finnish,2.9536679536679538,1.6722124965158984,13.094359654943597
180,French,stan1290,admiration,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,3.357976653696498,1.8017636193679296,26.695207189216177
181,French,stan1290,anger,214.0,mdp.39015066787105,2006.0,0.0010005517060809,6.614872927264154,213882.0,France,French,2.6342412451361867,1.9320676637215488,26.695207189216177
182,French,stan1290,anxiety,52.0,mdp.39015066787105,2006.0,0.0002431247136271,0.4870361074386592,213882.0,France,French,2.9494163424124515,1.8544102967353617,26.695207189216177
183,French,stan1290,boredom,21.0,mdp.39015066787105,2006.0,9.818498050326816e-05,3.862702010236207,213882.0,France,French,2.124513618677043,1.9625552979891723,26.695207189216177
184,French,stan1290,compassion,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,3.809338521400778,1.6484575976839284,26.695207189216177
185,French,stan1290,confusion,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,2.23046875,1.9152661656527326,26.695207189216177
186,French,stan1290,determination,8.0,mdp.39015066787105,2006.0,3.740380209648311e-05,-3.217145448550008,213882.0,France,French,3.727626459143969,1.5822919641842903,26.695207189216177
187,French,stan1290,disgust,34.0,mdp.39015066787105,2006.0,0.00015896615891,-0.0303479067014333,213882.0,France,French,1.6964980544747081,1.9747694171656498,26.695207189216177
188,French,stan1290,fear,264.0,mdp.39015066787105,2006.0,0.0012343254691839,6.210227023619415,213882.0,France,French,2.1556420233463034,1.7960180772620693,26.695207189216177
189,French,stan1290,frustration,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,3.15625,1.829764797914277,26.695207189216177
190,French,stan1290,gratitude,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,3.299610894941634,1.817804695369069,26.695207189216177
191,French,stan1290,hope,97.0,mdp.39015066787105,2006.0,0.0004535211004198,12.579346932650026,213882.0,France,French,3.4396887159533076,1.5326080394946828,26.695207189216177
192,French,stan1290,loneliness,13.0,mdp.39015066787105,2006.0,6.078117840678505e-05,0.671945779659846,213882.0,France,French,1.961089494163424,1.9320597967883293,26.695207189216177
193,French,stan1290,love,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,4.011673151750973,1.6594485395012761,26.695207189216177
194,French,stan1290,pleasure,176.0,mdp.39015066787105,2006.0,0.0008228836461226,3.6002039595301016,213882.0,France,French,3.490272373540856,1.6348567417813278,26.695207189216177
195,French,stan1290,regret,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,1.58203125,1.7084304730870812,26.695207189216177
196,French,stan1290,relief,0.0,mdp.39015066787105,2006.0,0.0,0.0,213882.0,France,French,1.8515625,1.5722587411172524,26.695207189216177
197,French,stan1290,sadness,31.0,mdp.39015066787105,2006.0,0.0001449397331238,1.7556473205586105,213882.0,France,French,2.50390625,1.874489309537034,26.695207189216177
